brand,car_model,battery_type,fast_charge_port,drivetrain,car_body_type,manufacturing_country,segment,feature,value,value_numeric,is_numeric,feature_type
Audi,A6 Avant e-tron performance,Lithium-ion,CCS,RWD,Station/Estate,Germany,JE - Executive,length_mm,4928.0,4928.0,True,dimension
Audi,A6 Avant e-tron performance,Lithium-ion,CCS,RWD,Station/Estate,Germany,JE - Executive,width_mm,1923.0,1923.0,True,dimension
Audi,A6 Avant e-tron performance,Lithium-ion,CCS,RWD,Station/Estate,Germany,JE - Executive,height_mm,1455.0,1455.0,True,dimension
Audi,A6 Avant e-tron performance,Lithium-ion,CCS,RWD,Station/Estate,Germany,JE - Executive,torque_nm_mapped,416.72253,416.72253,True,other
Audi,A6 Avant e-tron performance,Lithium-ion,CCS,RWD,Station/Estate,Germany,JE - Executive,power_to_weight_ratio,0.3539823008849557,0.3539823008849557,True,performance
Audi,A6 Avant e-tron performance,Lithium-ion,CCS,RWD,Station/Estate,Germany,JE - Executive,efficiency,1.8967334035827184,1.8967334035827184,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,top_speed_kmh,210.0,210.0,True,performance
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,battery_capacity_kWh,94.9,94.9,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,number_of_cells,180.0,180.0,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,torque_nm,855.0,855.0,True,performance
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,efficiency_wh_per_km,157.0,157.0,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,range_km,560.0,560.0,True,performance
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,acceleration_0_100_s,4.5,4.5,True,performance
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,fast_charging_power_kw_dc,200.0,200.0,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,towing_capacity_kg,2100.0,2100.0,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,cargo_volume_l,502.0,502.0,True,dimension
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,seats,5.0,5.0,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,length_mm,4928.0,4928.0,True,dimension
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,width_mm,1923.0,1923.0,True,dimension
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,height_mm,1455.0,1455.0,True,dimension
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,torque_nm_mapped,630.6155100000001,630.6155100000001,True,other
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,power_to_weight_ratio,0.2339181286549707,0.2339181286549707,True,performance
Audi,A6 Avant e-tron quattro,Lithium-ion,CCS,AWD,Station/Estate,Germany,JE - Executive,efficiency,1.8967334035827184,1.8967334035827184,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,top_speed_kmh,210.0,210.0,True,performance
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,battery_capacity_kWh,75.8,75.8,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,number_of_cells,150.0,150.0,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,torque_nm,435.0,435.0,True,performance
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,efficiency_wh_per_km,136.0,136.0,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,range_km,495.0,495.0,True,performance
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,acceleration_0_100_s,6.0,6.0,True,performance
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,fast_charging_power_kw_dc,150.0,150.0,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,towing_capacity_kg,2100.0,2100.0,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,cargo_volume_l,502.0,502.0,True,dimension
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,seats,5.0,5.0,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,length_mm,4928.0,4928.0,True,dimension
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,width_mm,1923.0,1923.0,True,dimension
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,height_mm,1455.0,1455.0,True,dimension
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,torque_nm_mapped,320.83947,320.83947,True,other
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,power_to_weight_ratio,0.3448275862068966,0.3448275862068966,True,performance
Audi,A6 Sportback e-tron,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,efficiency,1.978891820580475,1.978891820580475,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,top_speed_kmh,210.0,210.0,True,performance
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,battery_capacity_kWh,94.9,94.9,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,number_of_cells,180.0,180.0,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,torque_nm,565.0,565.0,True,performance
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,efficiency_wh_per_km,141.0,141.0,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,range_km,610.0,610.0,True,performance
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,acceleration_0_100_s,5.4,5.4,True,performance
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,fast_charging_power_kw_dc,200.0,200.0,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,towing_capacity_kg,2100.0,2100.0,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,cargo_volume_l,502.0,502.0,True,dimension
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,seats,5.0,5.0,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,length_mm,4928.0,4928.0,True,dimension
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,width_mm,1923.0,1923.0,True,dimension
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,height_mm,1455.0,1455.0,True,dimension
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,torque_nm_mapped,416.72253,416.72253,True,other
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,power_to_weight_ratio,0.3539823008849557,0.3539823008849557,True,performance
Audi,A6 Sportback e-tron performance,Lithium-ion,CCS,RWD,Liftback Sedan,Germany,JE - Executive,efficiency,1.8967334035827184,1.8967334035827184,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,top_speed_kmh,210.0,210.0,True,performance
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,battery_capacity_kWh,94.9,94.9,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,number_of_cells,180.0,180.0,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,torque_nm,855.0,855.0,True,performance
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,efficiency_wh_per_km,147.0,147.0,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,range_km,590.0,590.0,True,performance
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,acceleration_0_100_s,4.7,4.7,True,performance
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,fast_charging_power_kw_dc,200.0,200.0,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,towing_capacity_kg,2100.0,2100.0,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,cargo_volume_l,502.0,502.0,True,dimension
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,seats,5.0,5.0,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,length_mm,4928.0,4928.0,True,dimension
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,width_mm,1923.0,1923.0,True,dimension
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,height_mm,1455.0,1455.0,True,dimension
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,torque_nm_mapped,630.6155100000001,630.6155100000001,True,other
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,power_to_weight_ratio,0.2339181286549707,0.2339181286549707,True,performance
Audi,A6 Sportback e-tron quattro,Lithium-ion,CCS,AWD,Liftback Sedan,Germany,JE - Executive,efficiency,1.8967334035827184,1.8967334035827184,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,top_speed_kmh,160.0,160.0,True,performance
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,battery_capacity_kWh,59.0,59.0,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,number_of_cells,216.0,216.0,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm,310.0,310.0,True,performance
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency_wh_per_km,156.0,156.0,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,range_km,340.0,340.0,True,performance
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,acceleration_0_100_s,8.1,8.1,True,performance
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,fast_charging_power_kw_dc,110.0,110.0,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,towing_capacity_kg,1000.0,1000.0,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,cargo_volume_l,520.0,520.0,True,dimension
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,seats,5.0,5.0,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,length_mm,4588.0,4588.0,True,dimension
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,width_mm,1865.0,1865.0,True,dimension
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,height_mm,1614.0,1614.0,True,dimension
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm_mapped,228.64422,228.64422,True,other
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,power_to_weight_ratio,0.3548387096774194,0.3548387096774194,True,performance
Audi,Q4 Sportback e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency,3.6610169491525424,3.6610169491525424,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,battery_capacity_kWh,77.0,77.0,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,number_of_cells,288.0,288.0,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm,545.0,545.0,True,performance
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency_wh_per_km,162.0,162.0,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,range_km,435.0,435.0,True,performance
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,acceleration_0_100_s,6.7,6.7,True,performance
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,fast_charging_power_kw_dc,120.0,120.0,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,towing_capacity_kg,1000.0,1000.0,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,cargo_volume_l,535.0,535.0,True,dimension
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,seats,5.0,5.0,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,length_mm,4588.0,4588.0,True,dimension
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,width_mm,1865.0,1865.0,True,dimension
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,height_mm,1614.0,1614.0,True,dimension
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm_mapped,401.97129,401.97129,True,other
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,power_to_weight_ratio,0.2201834862385321,0.2201834862385321,True,performance
Audi,Q4 Sportback e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency,3.74025974025974,3.74025974025974,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,battery_capacity_kWh,77.0,77.0,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,number_of_cells,288.0,288.0,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,torque_nm,679.0,679.0,True,performance
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,efficiency_wh_per_km,165.0,165.0,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,range_km,410.0,410.0,True,performance
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,acceleration_0_100_s,6.6,6.6,True,performance
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,fast_charging_power_kw_dc,120.0,120.0,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,towing_capacity_kg,1200.0,1200.0,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,cargo_volume_l,535.0,535.0,True,dimension
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,seats,5.0,5.0,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,length_mm,4588.0,4588.0,True,dimension
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,width_mm,1865.0,1865.0,True,dimension
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,height_mm,1614.0,1614.0,True,dimension
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,torque_nm_mapped,500.80459800000006,500.80459800000006,True,other
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,power_to_weight_ratio,0.1767304860088365,0.1767304860088365,True,performance
Audi,Q4 Sportback e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,efficiency,3.74025974025974,3.74025974025974,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,battery_capacity_kWh,77.0,77.0,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,number_of_cells,288.0,288.0,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,torque_nm,679.0,679.0,True,performance
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,efficiency_wh_per_km,165.0,165.0,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,range_km,415.0,415.0,True,performance
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,acceleration_0_100_s,5.4,5.4,True,performance
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,fast_charging_power_kw_dc,120.0,120.0,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,towing_capacity_kg,1200.0,1200.0,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,cargo_volume_l,535.0,535.0,True,dimension
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,seats,5.0,5.0,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,length_mm,4588.0,4588.0,True,dimension
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,width_mm,1865.0,1865.0,True,dimension
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,height_mm,1614.0,1614.0,True,dimension
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,torque_nm_mapped,500.80459800000006,500.80459800000006,True,other
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,power_to_weight_ratio,0.1767304860088365,0.1767304860088365,True,performance
Audi,Q4 Sportback e-tron 55 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,efficiency,3.74025974025974,3.74025974025974,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,top_speed_kmh,160.0,160.0,True,performance
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,battery_capacity_kWh,59.0,59.0,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,number_of_cells,216.0,216.0,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm,310.0,310.0,True,performance
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency_wh_per_km,159.0,159.0,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,range_km,325.0,325.0,True,performance
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,acceleration_0_100_s,8.1,8.1,True,performance
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,fast_charging_power_kw_dc,110.0,110.0,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,towing_capacity_kg,1000.0,1000.0,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,cargo_volume_l,520.0,520.0,True,dimension
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,seats,5.0,5.0,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,length_mm,4588.0,4588.0,True,dimension
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,width_mm,1865.0,1865.0,True,dimension
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,height_mm,1632.0,1632.0,True,dimension
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm_mapped,228.64422,228.64422,True,other
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,power_to_weight_ratio,0.3548387096774194,0.3548387096774194,True,performance
Audi,Q4 e-tron 40,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency,3.6610169491525424,3.6610169491525424,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,battery_capacity_kWh,77.0,77.0,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,number_of_cells,288.0,288.0,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm,545.0,545.0,True,performance
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency_wh_per_km,169.0,169.0,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,range_km,420.0,420.0,True,performance
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,acceleration_0_100_s,6.7,6.7,True,performance
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,fast_charging_power_kw_dc,120.0,120.0,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,towing_capacity_kg,1000.0,1000.0,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,cargo_volume_l,520.0,520.0,True,dimension
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,seats,5.0,5.0,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,length_mm,4588.0,4588.0,True,dimension
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,width_mm,1865.0,1865.0,True,dimension
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,height_mm,1632.0,1632.0,True,dimension
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,torque_nm_mapped,401.97129,401.97129,True,other
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,power_to_weight_ratio,0.2201834862385321,0.2201834862385321,True,performance
Audi,Q4 e-tron 45,Lithium-ion,CCS,RWD,SUV,Germany,JC - Medium,efficiency,3.74025974025974,3.74025974025974,True,other
Audi,Q4 e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,top_speed_kmh,180.0,180.0,True,performance
Audi,Q4 e-tron 45 quattro,Lithium-ion,CCS,AWD,SUV,Germany,JC - Medium,battery_capacity_kWh,77.0,77.0,True,other
